case_id,image_path,source,label,split,notes
563,data/brutes_kaggle/NORMAL-LUNG_00563_normal_172.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00563_normal_172.jpg
564,data/brutes_kaggle/NORMAL-LUNG_00564_normal_173.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00564_normal_173.jpg
565,data/brutes_kaggle/NORMAL-LUNG_00565_normal_174.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00565_normal_174.jpg
566,data/brutes_kaggle/NORMAL-LUNG_00566_normal_175.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00566_normal_175.jpg
567,data/brutes_kaggle/NORMAL-LUNG_00567_normal_176.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00567_normal_176.jpg
568,data/brutes_kaggle/NORMAL-LUNG_00568_normal_177.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00568_normal_177.jpg
569,data/brutes_kaggle/NORMAL-LUNG_00569_normal_178.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00569_normal_178.jpg
570,data/brutes_kaggle/NORMAL-LUNG_00570_normal_180.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00570_normal_180.jpg
571,data/brutes_kaggle/NORMAL-LUNG_00571_normal_181.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00571_normal_181.jpg
572,data/brutes_kaggle/NORMAL-LUNG_00572_normal_182.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00572_normal_182.jpg
573,data/brutes_kaggle/NORMAL-LUNG_00573_normal_183.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00573_normal_183.jpg
574,data/brutes_kaggle/NORMAL-LUNG_00574_normal_184.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00574_normal_184.jpg
575,data/brutes_kaggle/NORMAL-LUNG_00575_normal_185.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00575_normal_185.jpg
576,data/brutes_kaggle/NORMAL-LUNG_00576_normal_186.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00576_normal_186.jpg
577,data/brutes_kaggle/NORMAL-LUNG_00577_normal_187.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00577_normal_187.jpg
578,data/brutes_kaggle/NORMAL-LUNG_00578_normal_189.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00578_normal_189.jpg
579,data/brutes_kaggle/NORMAL-LUNG_00579_normal_190.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00579_normal_190.jpg
580,data/brutes_kaggle/NORMAL-LUNG_00580_normal_191.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00580_normal_191.jpg
581,data/brutes_kaggle/NORMAL-LUNG_00581_normal_192.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00581_normal_192.jpg
582,data/brutes_kaggle/NORMAL-LUNG_00582_normal_193.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00582_normal_193.jpg
583,data/brutes_kaggle/NORMAL-LUNG_00583_normal_194.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00583_normal_194.jpg
584,data/brutes_kaggle/NORMAL-LUNG_00584_normal_195.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00584_normal_195.jpg
585,data/brutes_kaggle/NORMAL-LUNG_00585_normal_196.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00585_normal_196.jpg
586,data/brutes_kaggle/NORMAL-LUNG_00586_normal_197.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00586_normal_197.jpg
587,data/brutes_kaggle/NORMAL-LUNG_00587_normal_198.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00587_normal_198.jpg
588,data/brutes_kaggle/NORMAL-LUNG_00588_normal_199.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00588_normal_199.jpg
589,data/brutes_kaggle/NORMAL-LUNG_00589_normal_200.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00589_normal_200.jpg
590,data/brutes_kaggle/NORMAL-LUNG_00590_normal_201.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00590_normal_201.jpg
591,data/brutes_kaggle/NORMAL-LUNG_00591_normal_202.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00591_normal_202.jpg
592,data/brutes_kaggle/NORMAL-LUNG_00592_normal_203.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00592_normal_203.jpg
593,data/brutes_kaggle/NORMAL-LUNG_00593_normal_204.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00593_normal_204.jpg
594,data/brutes_kaggle/NORMAL-LUNG_00594_normal_205.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00594_normal_205.jpg
595,data/brutes_kaggle/NORMAL-LUNG_00595_normal_206.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00595_normal_206.jpg
596,data/brutes_kaggle/NORMAL-LUNG_00596_normal_207.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00596_normal_207.jpg
597,data/brutes_kaggle/NORMAL-LUNG_00597_normal_208.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00597_normal_208.jpg
598,data/brutes_kaggle/NORMAL-LUNG_00598_normal_209.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00598_normal_209.jpg
599,data/brutes_kaggle/NORMAL-LUNG_00599_normal_210.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00599_normal_210.jpg
600,data/brutes_kaggle/NORMAL-LUNG_00600_normal_211.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00600_normal_211.jpg
601,data/brutes_kaggle/NORMAL-LUNG_00601_normal_212.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00601_normal_212.jpg
602,data/brutes_kaggle/NORMAL-LUNG_00602_normal_213.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00602_normal_213.jpg
603,data/brutes_kaggle/NORMAL-LUNG_00603_normal_214.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00603_normal_214.jpg
604,data/brutes_kaggle/NORMAL-LUNG_00604_normal_215.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00604_normal_215.jpg
605,data/brutes_kaggle/NORMAL-LUNG_00605_normal_216.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00605_normal_216.jpg
606,data/brutes_kaggle/NORMAL-LUNG_00606_normal_217.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00606_normal_217.jpg
607,data/brutes_kaggle/NORMAL-LUNG_00607_normal_218.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00607_normal_218.jpg
608,data/brutes_kaggle/NORMAL-LUNG_00608_normal_219.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00608_normal_219.jpg
609,data/brutes_kaggle/NORMAL-LUNG_00609_normal_221.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00609_normal_221.jpg
610,data/brutes_kaggle/NORMAL-LUNG_00610_normal_222.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00610_normal_222.jpg
611,data/brutes_kaggle/NORMAL-LUNG_00611_normal_223.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00611_normal_223.jpg
612,data/brutes_kaggle/NORMAL-LUNG_00612_normal_224.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00612_normal_224.jpg
613,data/brutes_kaggle/NORMAL-LUNG_00613_normal_225.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00613_normal_225.jpg
614,data/brutes_kaggle/NORMAL-LUNG_00614_normal_226.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00614_normal_226.jpg
615,data/brutes_kaggle/NORMAL-LUNG_00615_normal_227.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00615_normal_227.jpg
616,data/brutes_kaggle/NORMAL-LUNG_00616_normal_228.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00616_normal_228.jpg
617,data/brutes_kaggle/NORMAL-LUNG_00617_normal_229.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00617_normal_229.jpg
618,data/brutes_kaggle/NORMAL-LUNG_00618_normal_230.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00618_normal_230.jpg
619,data/brutes_kaggle/NORMAL-LUNG_00619_normal_231.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00619_normal_231.jpg
620,data/brutes_kaggle/NORMAL-LUNG_00620_normal_233.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00620_normal_233.jpg
621,data/brutes_kaggle/NORMAL-LUNG_00621_normal_234.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00621_normal_234.jpg
622,data/brutes_kaggle/NORMAL-LUNG_00622_normal_235.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00622_normal_235.jpg
623,data/brutes_kaggle/NORMAL-LUNG_00623_normal_237.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00623_normal_237.jpg
624,data/brutes_kaggle/NORMAL-LUNG_00624_normal_238.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00624_normal_238.jpg
625,data/brutes_kaggle/NORMAL-LUNG_00625_normal_239.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00625_normal_239.jpg
626,data/brutes_kaggle/NORMAL-LUNG_00626_normal_240.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00626_normal_240.jpg
627,data/brutes_kaggle/NORMAL-LUNG_00627_normal_241.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00627_normal_241.jpg
628,data/brutes_kaggle/NORMAL-LUNG_00628_normal_242.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00628_normal_242.jpg
629,data/brutes_kaggle/NORMAL-LUNG_00629_normal_243.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00629_normal_243.jpg
630,data/brutes_kaggle/NORMAL-LUNG_00630_normal_244.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00630_normal_244.jpg
631,data/brutes_kaggle/NORMAL-LUNG_00631_normal_245.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00631_normal_245.jpg
632,data/brutes_kaggle/NORMAL-LUNG_00632_normal_246.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00632_normal_246.jpg
633,data/brutes_kaggle/NORMAL-LUNG_00633_normal_247.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00633_normal_247.jpg
634,data/brutes_kaggle/NORMAL-LUNG_00634_normal_248.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00634_normal_248.jpg
635,data/brutes_kaggle/NORMAL-LUNG_00635_normal_249.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00635_normal_249.jpg
636,data/brutes_kaggle/NORMAL-LUNG_00636_normal_250.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00636_normal_250.jpg
637,data/brutes_kaggle/NORMAL-LUNG_00637_normal_251.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00637_normal_251.jpg
638,data/brutes_kaggle/NORMAL-LUNG_00638_normal_252.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00638_normal_252.jpg
639,data/brutes_kaggle/NORMAL-LUNG_00639_normal_253.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00639_normal_253.jpg
640,data/brutes_kaggle/NORMAL-LUNG_00640_normal_254.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00640_normal_254.jpg
641,data/brutes_kaggle/NORMAL-LUNG_00641_normal_255.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00641_normal_255.jpg
642,data/brutes_kaggle/NORMAL-LUNG_00642_normal_256.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00642_normal_256.jpg
643,data/brutes_kaggle/NORMAL-LUNG_00643_normal_257.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00643_normal_257.jpg
644,data/brutes_kaggle/NORMAL-LUNG_00644_normal_258.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00644_normal_258.jpg
645,data/brutes_kaggle/NORMAL-LUNG_00645_normal_259.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00645_normal_259.jpg
646,data/brutes_kaggle/NORMAL-LUNG_00646_normal_260.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00646_normal_260.jpg
647,data/brutes_kaggle/NORMAL-LUNG_00647_normal_261.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00647_normal_261.jpg
648,data/brutes_kaggle/NORMAL-LUNG_00648_normal_262.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00648_normal_262.jpg
649,data/brutes_kaggle/NORMAL-LUNG_00649_normal_263.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00649_normal_263.jpg
650,data/brutes_kaggle/NORMAL-LUNG_00650_normal_264.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00650_normal_264.jpg
651,data/brutes_kaggle/NORMAL-LUNG_00651_normal_265.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00651_normal_265.jpg
652,data/brutes_kaggle/NORMAL-LUNG_00652_normal_266.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00652_normal_266.jpg
653,data/brutes_kaggle/NORMAL-LUNG_00653_normal_267.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00653_normal_267.jpg
654,data/brutes_kaggle/NORMAL-LUNG_00654_normal_268.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00654_normal_268.jpg
655,data/brutes_kaggle/NORMAL-LUNG_00655_normal_269.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00655_normal_269.jpg
656,data/brutes_kaggle/NORMAL-LUNG_00656_normal_270.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00656_normal_270.jpg
657,data/brutes_kaggle/NORMAL-LUNG_00657_normal_271.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00657_normal_271.jpg
658,data/brutes_kaggle/NORMAL-LUNG_00658_normal_272.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00658_normal_272.jpg
659,data/brutes_kaggle/NORMAL-LUNG_00659_normal_273.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00659_normal_273.jpg
660,data/brutes_kaggle/NORMAL-LUNG_00660_normal_274.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00660_normal_274.jpg
661,data/brutes_kaggle/NORMAL-LUNG_00661_normal_275.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00661_normal_275.jpg
662,data/brutes_kaggle/NORMAL-LUNG_00662_normal_276.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00662_normal_276.jpg
663,data/brutes_kaggle/NORMAL-LUNG_00663_normal_277.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00663_normal_277.jpg
664,data/brutes_kaggle/NORMAL-LUNG_00664_normal_278.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00664_normal_278.jpg
665,data/brutes_kaggle/NORMAL-LUNG_00665_normal_279.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00665_normal_279.jpg
666,data/brutes_kaggle/NORMAL-LUNG_00666_normal_281.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00666_normal_281.jpg
667,data/brutes_kaggle/NORMAL-LUNG_00667_normal_282.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00667_normal_282.jpg
668,data/brutes_kaggle/NORMAL-LUNG_00668_normal_283.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00668_normal_283.jpg
669,data/brutes_kaggle/NORMAL-LUNG_00669_normal_284.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00669_normal_284.jpg
670,data/brutes_kaggle/NORMAL-LUNG_00670_normal_285.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00670_normal_285.jpg
671,data/brutes_kaggle/NORMAL-LUNG_00671_normal_286.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00671_normal_286.jpg
672,data/brutes_kaggle/NORMAL-LUNG_00672_normal_287.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00672_normal_287.jpg
673,data/brutes_kaggle/NORMAL-LUNG_00673_normal_288.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00673_normal_288.jpg
674,data/brutes_kaggle/NORMAL-LUNG_00674_normal_289.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00674_normal_289.jpg
675,data/brutes_kaggle/NORMAL-LUNG_00675_normal_290.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00675_normal_290.jpg
676,data/brutes_kaggle/NORMAL-LUNG_00676_normal_291.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00676_normal_291.jpg
677,data/brutes_kaggle/NORMAL-LUNG_00677_normal_292.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00677_normal_292.jpg
678,data/brutes_kaggle/NORMAL-LUNG_00678_normal_293.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00678_normal_293.jpg
679,data/brutes_kaggle/NORMAL-LUNG_00679_normal_294.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00679_normal_294.jpg
680,data/brutes_kaggle/NORMAL-LUNG_00680_normal_295.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00680_normal_295.jpg
681,data/brutes_kaggle/NORMAL-LUNG_00681_normal_296.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00681_normal_296.jpg
682,data/brutes_kaggle/NORMAL-LUNG_00682_normal_297.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00682_normal_297.jpg
683,data/brutes_kaggle/NORMAL-LUNG_00683_normal_298.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00683_normal_298.jpg
684,data/brutes_kaggle/NORMAL-LUNG_00684_normal_299.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00684_normal_299.jpg
685,data/brutes_kaggle/NORMAL-LUNG_00685_normal_300.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00685_normal_300.jpg
686,data/brutes_kaggle/NORMAL-LUNG_00686_normal_301.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00686_normal_301.jpg
687,data/brutes_kaggle/NORMAL-LUNG_00687_normal_302.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00687_normal_302.jpg
688,data/brutes_kaggle/NORMAL-LUNG_00688_normal_303.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00688_normal_303.jpg
689,data/brutes_kaggle/NORMAL-LUNG_00689_normal_304.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00689_normal_304.jpg
690,data/brutes_kaggle/NORMAL-LUNG_00690_normal_305.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00690_normal_305.jpg
691,data/brutes_kaggle/NORMAL-LUNG_00691_normal_306.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00691_normal_306.jpg
692,data/brutes_kaggle/NORMAL-LUNG_00692_normal_307.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00692_normal_307.jpg
693,data/brutes_kaggle/NORMAL-LUNG_00693_normal_308.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00693_normal_308.jpg
694,data/brutes_kaggle/NORMAL-LUNG_00694_normal_309.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00694_normal_309.jpg
695,data/brutes_kaggle/NORMAL-LUNG_00695_normal_312.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00695_normal_312.jpg
696,data/brutes_kaggle/NORMAL-LUNG_00696_normal_313.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00696_normal_313.jpg
697,data/brutes_kaggle/NORMAL-LUNG_00697_normal_314.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00697_normal_314.jpg
698,data/brutes_kaggle/NORMAL-LUNG_00698_normal_316.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00698_normal_316.jpg
699,data/brutes_kaggle/NORMAL-LUNG_00699_normal_318.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00699_normal_318.jpg
700,data/brutes_kaggle/NORMAL-LUNG_00700_normal_319.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00700_normal_319.jpg
701,data/brutes_kaggle/NORMAL-LUNG_00701_normal_320.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00701_normal_320.jpg
702,data/brutes_kaggle/NORMAL-LUNG_00702_normal_321.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00702_normal_321.jpg
703,data/brutes_kaggle/NORMAL-LUNG_00703_normal_322.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00703_normal_322.jpg
704,data/brutes_kaggle/NORMAL-LUNG_00704_normal_323.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00704_normal_323.jpg
705,data/brutes_kaggle/NORMAL-LUNG_00705_normal_324.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00705_normal_324.jpg
706,data/brutes_kaggle/NORMAL-LUNG_00706_normal_325.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00706_normal_325.jpg
707,data/brutes_kaggle/NORMAL-LUNG_00707_normal_326.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00707_normal_326.jpg
708,data/brutes_kaggle/NORMAL-LUNG_00708_normal_327.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00708_normal_327.jpg
709,data/brutes_kaggle/NORMAL-LUNG_00709_normal_328.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00709_normal_328.jpg
710,data/brutes_kaggle/NORMAL-LUNG_00710_normal_329.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00710_normal_329.jpg
711,data/brutes_kaggle/NORMAL-LUNG_00711_normal_330.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00711_normal_330.jpg
712,data/brutes_kaggle/NORMAL-LUNG_00712_normal_331.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00712_normal_331.jpg
713,data/brutes_kaggle/NORMAL-LUNG_00713_normal_332.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00713_normal_332.jpg
714,data/brutes_kaggle/NORMAL-LUNG_00714_normal_333.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00714_normal_333.jpg
715,data/brutes_kaggle/NORMAL-LUNG_00715_normal_334.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00715_normal_334.jpg
716,data/brutes_kaggle/NORMAL-LUNG_00716_normal_335.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00716_normal_335.jpg
717,data/brutes_kaggle/NORMAL-LUNG_00717_normal_336.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00717_normal_336.jpg
718,data/brutes_kaggle/NORMAL-LUNG_00718_normal_337.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00718_normal_337.jpg
719,data/brutes_kaggle/NORMAL-LUNG_00719_normal_338.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00719_normal_338.jpg
720,data/brutes_kaggle/NORMAL-LUNG_00720_normal_339.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00720_normal_339.jpg
721,data/brutes_kaggle/NORMAL-LUNG_00721_normal_340.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00721_normal_340.jpg
722,data/brutes_kaggle/NORMAL-LUNG_00722_normal_341.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00722_normal_341.jpg
723,data/brutes_kaggle/NORMAL-LUNG_00723_normal_342.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00723_normal_342.jpg
724,data/brutes_kaggle/NORMAL-LUNG_00724_normal_343.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00724_normal_343.jpg
725,data/brutes_kaggle/NORMAL-LUNG_00725_normal_344.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00725_normal_344.jpg
726,data/brutes_kaggle/NORMAL-LUNG_00726_normal_345.jpg,fkarimovv/abnormal-lung,normal,external,Importé depuis NORMAL-LUNG_00726_normal_345.jpg
